Title,GameURL,ThumbnailURL,Category,Type,Description
ken-griffey-jr-s-winning-run,/roms/ken-griffey-jr-s-winning-run.md,,Retro Game,Emulator,
kickle-cubicle,/roms/kickle-cubicle.md,,Retro Game,Emulator,
kickmaster,/roms/kickmaster.md,,Retro Game,Emulator,
kid-chameleon,/roms/kid-chameleon.md,,Retro Game,Emulator,
kid-dracula,/roms/kid-dracula.md,,Retro Game,Emulator,
kid-icarus,/roms/kid-icarus.md,,Retro Game,Emulator,
kid-klown-in-crazy-chase,/roms/kid-klown-in-crazy-chase.md,,Retro Game,Emulator,
kid-klown-in-night-mayor-world,/roms/kid-klown-in-night-mayor-world.md,,Retro Game,Emulator,
kid-niki-3,/roms/kid-niki-3.md,,Retro Game,Emulator,
killer-instinct,/roms/killer-instinct.md,,Retro Game,Emulator,
king-arthurs-world,/roms/king-arthurs-world.md,,Retro Game,Emulator,
king-of-demons,/roms/king-of-demons.md,,Retro Game,Emulator,
king-of-dragons,/roms/king-of-dragons.md,,Retro Game,Emulator,
king-of-the-monsters-2,/roms/king-of-the-monsters-2.md,,Retro Game,Emulator,
king-of-the-monsters,/roms/king-of-the-monsters.md,,Retro Game,Emulator,
kingdom-hearts---chain-of-memories,/roms/kingdom-hearts---chain-of-memories.md,,Retro Game,Emulator,
kirby---nightmare-in-dream-land,/roms/kirby---nightmare-in-dream-land.md,,Retro Game,Emulator,
kirby-super-star,/roms/kirby-super-star.md,,Retro Game,Emulator,
kirby-the-amazing-mirror,/roms/kirby-the-amazing-mirror.md,,Retro Game,Emulator,
kirbys-adventure,/roms/kirbys-adventure.md,,Retro Game,Emulator,
kirbys-avalanche,/roms/kirbys-avalanche.md,,Retro Game,Emulator,
kirbys-dream-course,/roms/kirbys-dream-course.md,,Retro Game,Emulator,
kirbys-dream-land-3,/roms/kirbys-dream-land-3.md,,Retro Game,Emulator,
kiwi-kraze---a-bird-brained-adventure,/roms/kiwi-kraze---a-bird-brained-adventure.md,,Retro Game,Emulator,
klax,/roms/klax.md,,Retro Game,Emulator,
klonoa---empire-of-dreams,/roms/klonoa---empire-of-dreams.md,,Retro Game,Emulator,
klonoa-2---dream-champ-tournament,/roms/klonoa-2---dream-champ-tournament.md,,Retro Game,Emulator,
knights-of-the-round,/roms/knights-of-the-round.md,,Retro Game,Emulator,
konami-krazy-racers,/roms/konami-krazy-racers.md,,Retro Game,Emulator,
krazy-kreatures,/roms/krazy-kreatures.md,,Retro Game,Emulator,
krion-conquest-the,/roms/krion-conquest-the.md,,Retro Game,Emulator,
kung-fu-heroes,/roms/kung-fu-heroes.md,,Retro Game,Emulator,
kung-fu,/roms/kung-fu.md,,Retro Game,Emulator,
kurukuru-kururin,/roms/kurukuru-kururin.md,,Retro Game,Emulator,
lady-sia,/roms/lady-sia.md,,Retro Game,Emulator,
landstalker,/roms/landstalker.md,,Retro Game,Emulator,
langrisser-ii,/roms/langrisser-ii.md,,Retro Game,Emulator,
legacy-of-the-wizard,/roms/legacy-of-the-wizard.md,,Retro Game,Emulator,
legend-of-fuma-the,/roms/legend-of-fuma-the.md,,Retro Game,Emulator,
legend-of-the-mystical-ninja-the,/roms/legend-of-the-mystical-ninja-the.md,,Retro Game,Emulator,
legend-of-zelda-the---a-link-to-the-past-four-swords,/roms/legend-of-zelda-the---a-link-to-the-past-four-swords.md,,Retro Game,Emulator,
legend-of-zelda-the---a-link-to-the-past,/roms/legend-of-zelda-the---a-link-to-the-past.md,,Retro Game,Emulator,
legend-of-zelda-the---the-minish-cap,/roms/legend-of-zelda-the---the-minish-cap.md,,Retro Game,Emulator,
legend-of-zelda-the,/roms/legend-of-zelda-the.md,,Retro Game,Emulator,
legend,/roms/legend.md,,Retro Game,Emulator,
legendary-wings,/roms/legendary-wings.md,,Retro Game,Emulator,
liberty-or-death,/roms/liberty-or-death.md,,Retro Game,Emulator,
life-force,/roms/life-force.md,,Retro Game,Emulator,
light-crusader,/roms/light-crusader.md,,Retro Game,Emulator,
lilo-stitch-2---haemsterviel-havoc,/roms/lilo-stitch-2---haemsterviel-havoc.md,,Retro Game,Emulator,
lilo-stitch,/roms/lilo-stitch.md,,Retro Game,Emulator,
lion-king-the,/roms/lion-king-the.md,,Retro Game,Emulator,
little-nemo---the-dream-master,/roms/little-nemo---the-dream-master.md,,Retro Game,Emulator,
little-ninja-brothers,/roms/little-ninja-brothers.md,,Retro Game,Emulator,
little-samson,/roms/little-samson.md,,Retro Game,Emulator,
live-a-live,/roms/live-a-live.md,,Retro Game,Emulator,
lone-ranger-the,/roms/lone-ranger-the.md,,Retro Game,Emulator,
lord-of-darkness,/roms/lord-of-darkness.md,,Retro Game,Emulator,
lost-vikings-2,/roms/lost-vikings-2.md,,Retro Game,Emulator,
lost-vikings-the,/roms/lost-vikings-the.md,,Retro Game,Emulator,
lost-vikings-the,/roms/lost-vikings-the.md,,Retro Game,Emulator,
lost-world-the---jurassic-park,/roms/lost-world-the---jurassic-park.md,,Retro Game,Emulator,
low-g-man---the-low-gravity-man,/roms/low-g-man---the-low-gravity-man.md,,Retro Game,Emulator,
lucky-luke,/roms/lucky-luke.md,,Retro Game,Emulator,
lufia-ii---rise-of-the-sinistrals,/roms/lufia-ii---rise-of-the-sinistrals.md,,Retro Game,Emulator,
lufia-the-fortress-of-doom,/roms/lufia-the-fortress-of-doom.md,,Retro Game,Emulator,
lunar-legend,/roms/lunar-legend.md,,Retro Game,Emulator,
m-c-kids,/roms/m-c-kids.md,,Retro Game,Emulator,
madden-nfl-94,/roms/madden-nfl-94.md,,Retro Game,Emulator,
mafat-conspiracy-the,/roms/mafat-conspiracy-the.md,,Retro Game,Emulator,
magic-of-scheherazade-the,/roms/magic-of-scheherazade-the.md,,Retro Game,Emulator,
magic-sword,/roms/magic-sword.md,,Retro Game,Emulator,
magical-popn,/roms/magical-popn.md,,Retro Game,Emulator,
magical-quest-starring-mickey-mouse-the,/roms/magical-quest-starring-mickey-mouse-the.md,,Retro Game,Emulator,
magical-vacation,/roms/magical-vacation.md,,Retro Game,Emulator,
maniac-mansion,/roms/maniac-mansion.md,,Retro Game,Emulator,
mappy-land,/roms/mappy-land.md,,Retro Game,Emulator,
marble-madness,/roms/marble-madness.md,,Retro Game,Emulator,
mario-golf---advance-tour,/roms/mario-golf---advance-tour.md,,Retro Game,Emulator,
mario-kart---super-circuit,/roms/mario-kart---super-circuit.md,,Retro Game,Emulator,
mario-luigi---superstar-saga,/roms/mario-luigi---superstar-saga.md,,Retro Game,Emulator,
mario-pinball-land,/roms/mario-pinball-land.md,,Retro Game,Emulator,
mario-tennis---power-tour,/roms/mario-tennis---power-tour.md,,Retro Game,Emulator,
mario-vs-donkey-kong,/roms/mario-vs-donkey-kong.md,,Retro Game,Emulator,
marvel-super-heroes-in-war-of-the-gems,/roms/marvel-super-heroes-in-war-of-the-gems.md,,Retro Game,Emulator,
mask-the,/roms/mask-the.md,,Retro Game,Emulator,
maui-mallard-in-cold-shadow,/roms/maui-mallard-in-cold-shadow.md,,Retro Game,Emulator,
max-payne,/roms/max-payne.md,,Retro Game,Emulator,
mazin-saga---mutant-fighter,/roms/mazin-saga---mutant-fighter.md,,Retro Game,Emulator,
medabots---metabee,/roms/medabots---metabee.md,,Retro Game,Emulator,
mega-bomberman,/roms/mega-bomberman.md,,Retro Game,Emulator,
mega-man---the-wily-wars,/roms/mega-man---the-wily-wars.md,,Retro Game,Emulator,
mega-man-2,/roms/mega-man-2.md,,Retro Game,Emulator,
mega-man-3,/roms/mega-man-3.md,,Retro Game,Emulator,
mega-man-4,/roms/mega-man-4.md,,Retro Game,Emulator,
mega-man-5,/roms/mega-man-5.md,,Retro Game,Emulator,
mega-man-6,/roms/mega-man-6.md,,Retro Game,Emulator,
mega-man-7,/roms/mega-man-7.md,,Retro Game,Emulator,
mega-man-bass,/roms/mega-man-bass.md,,Retro Game,Emulator,
mega-man-battle-network-2,/roms/mega-man-battle-network-2.md,,Retro Game,Emulator,
mega-man-battle-network-3---blue-version,/roms/mega-man-battle-network-3---blue-version.md,,Retro Game,Emulator,
mega-man-battle-network-3---white-version,/roms/mega-man-battle-network-3---white-version.md,,Retro Game,Emulator,
mega-man-battle-network-4---blue-moon,/roms/mega-man-battle-network-4---blue-moon.md,,Retro Game,Emulator,
mega-man-battle-network-4---red-sun,/roms/mega-man-battle-network-4---red-sun.md,,Retro Game,Emulator,
mega-man-battle-network-5---team-colonel,/roms/mega-man-battle-network-5---team-colonel.md,,Retro Game,Emulator,
mega-man-battle-network-5---team-protoman,/roms/mega-man-battle-network-5---team-protoman.md,,Retro Game,Emulator,
mega-man-battle-network-6---cybeast-falzar,/roms/mega-man-battle-network-6---cybeast-falzar.md,,Retro Game,Emulator,
mega-man-battle-network-6---cybeast-gregar,/roms/mega-man-battle-network-6---cybeast-gregar.md,,Retro Game,Emulator,
mega-man-battle-network,/roms/mega-man-battle-network.md,,Retro Game,Emulator,
mega-man-soccer,/roms/mega-man-soccer.md,,Retro Game,Emulator,
mega-man-x,/roms/mega-man-x.md,,Retro Game,Emulator,
mega-man-x2,/roms/mega-man-x2.md,,Retro Game,Emulator,
mega-man-x3,/roms/mega-man-x3.md,,Retro Game,Emulator,
mega-man-zero-2,/roms/mega-man-zero-2.md,,Retro Game,Emulator,
mega-man-zero-3,/roms/mega-man-zero-3.md,,Retro Game,Emulator,
mega-man-zero-4,/roms/mega-man-zero-4.md,,Retro Game,Emulator,
mega-man-zero,/roms/mega-man-zero.md,,Retro Game,Emulator,
mega-man,/roms/mega-man.md,,Retro Game,Emulator,
mega-turrican,/roms/mega-turrican.md,,Retro Game,Emulator,
mendel-palace,/roms/mendel-palace.md,,Retro Game,Emulator,
metal-combat---falcons-revenge,/roms/metal-combat---falcons-revenge.md,,Retro Game,Emulator,
metal-gear,/roms/metal-gear.md,,Retro Game,Emulator,
metal-marines,/roms/metal-marines.md,,Retro Game,Emulator,
metal-slader-glory,/roms/metal-slader-glory.md,,Retro Game,Emulator,
metal-slug-advance,/roms/metal-slug-advance.md,,Retro Game,Emulator,
metal-storm,/roms/metal-storm.md,,Retro Game,Emulator,
metal-warriors,/roms/metal-warriors.md,,Retro Game,Emulator,
metroid---zero-mission,/roms/metroid---zero-mission.md,,Retro Game,Emulator,
metroid-fusion,/roms/metroid-fusion.md,,Retro Game,Emulator,
metroid,/roms/metroid.md,,Retro Game,Emulator,
michael-jacksons-moonwalker,/roms/michael-jacksons-moonwalker.md,,Retro Game,Emulator,
mickey-mania---the-timeless-adventures-of-mickey-mouse,/roms/mickey-mania---the-timeless-adventures-of-mickey-mouse.md,,Retro Game,Emulator,
mickeys-ultimate-challenge,/roms/mickeys-ultimate-challenge.md,,Retro Game,Emulator,
micro-machines,/roms/micro-machines.md,,Retro Game,Emulator,
might-and-magic-ii,/roms/might-and-magic-ii.md,,Retro Game,Emulator,
might-and-magic-iii---isles-of-terra,/roms/might-and-magic-iii---isles-of-terra.md,,Retro Game,Emulator,
mighty-final-fight,/roms/mighty-final-fight.md,,Retro Game,Emulator,
mighty-morphin-power-rangers---the-fighting-edition,/roms/mighty-morphin-power-rangers---the-fighting-edition.md,,Retro Game,Emulator,
mighty-morphin-power-rangers---the-movie,/roms/mighty-morphin-power-rangers---the-movie.md,,Retro Game,Emulator,
mighty-morphin-power-rangers,/roms/mighty-morphin-power-rangers.md,,Retro Game,Emulator,
mike-tysons-punch-out,/roms/mike-tysons-punch-out.md,,Retro Game,Emulator,
mitsume-ga-tooru,/roms/mitsume-ga-tooru.md,,Retro Game,Emulator,
mobile-suit-gundam-wing---endless-duel,/roms/mobile-suit-gundam-wing---endless-duel.md,,Retro Game,Emulator,
monopoly,/roms/monopoly.md,,Retro Game,Emulator,
monopoly,/roms/monopoly.md,,Retro Game,Emulator,
monster-in-my-pocket,/roms/monster-in-my-pocket.md,,Retro Game,Emulator,
monster-party,/roms/monster-party.md,,Retro Game,Emulator,
monster-world-iv,/roms/monster-world-iv.md,,Retro Game,Emulator,
moon-crystal,/roms/moon-crystal.md,,Retro Game,Emulator,
mortal-kombat-3,/roms/mortal-kombat-3.md,,Retro Game,Emulator,
mortal-kombat-ii,/roms/mortal-kombat-ii.md,,Retro Game,Emulator,
mortal-kombat-ii,/roms/mortal-kombat-ii.md,,Retro Game,Emulator,
mortal-kombat,/roms/mortal-kombat.md,,Retro Game,Emulator,
mortal-kombat,/roms/mortal-kombat.md,,Retro Game,Emulator,
mother-3,/roms/mother-3.md,,Retro Game,Emulator,
motocross-maniacs-advance,/roms/motocross-maniacs-advance.md,,Retro Game,Emulator,
motoracer-advance,/roms/motoracer-advance.md,,Retro Game,Emulator,
mr-driller-2,/roms/mr-driller-2.md,,Retro Game,Emulator,
mr-gimmick,/roms/mr-gimmick.md,,Retro Game,Emulator,
musha---metallic-uniframe-super-hybrid-armor,/roms/musha---metallic-uniframe-super-hybrid-armor.md,,Retro Game,Emulator,
musya---the-classic-japanese-tale-of-horror,/roms/musya---the-classic-japanese-tale-of-horror.md,,Retro Game,Emulator,
mutant-league-football,/roms/mutant-league-football.md,,Retro Game,Emulator,
mutant-league-hockey,/roms/mutant-league-hockey.md,,Retro Game,Emulator,
mysterious-dungeon-2---shiren-the-wanderer,/roms/mysterious-dungeon-2---shiren-the-wanderer.md,,Retro Game,Emulator,
mystical-fighter,/roms/mystical-fighter.md,,Retro Game,Emulator,
nba-jam---tournament-edition,/roms/nba-jam---tournament-edition.md,,Retro Game,Emulator,
nba-jam---tournament-edition,/roms/nba-jam---tournament-edition.md,,Retro Game,Emulator,
nekketsu-street-basket---go-for-it-dunk-heroes,/roms/nekketsu-street-basket---go-for-it-dunk-heroes.md,,Retro Game,Emulator,
nes-open-tournament-golf,/roms/nes-open-tournament-golf.md,,Retro Game,Emulator,
new-ghostbusters-ii,/roms/new-ghostbusters-ii.md,,Retro Game,Emulator,
new-horizons,/roms/new-horizons.md,,Retro Game,Emulator,
nhl-94,/roms/nhl-94.md,,Retro Game,Emulator,
ninja-five-0,/roms/ninja-five-0.md,,Retro Game,Emulator,
ninja-gaiden-ii---the-dark-sword-of-chaos,/roms/ninja-gaiden-ii---the-dark-sword-of-chaos.md,,Retro Game,Emulator,
ninja-gaiden-iii---the-ancient-ship-of-doom,/roms/ninja-gaiden-iii---the-ancient-ship-of-doom.md,,Retro Game,Emulator,
ninja-gaiden,/roms/ninja-gaiden.md,,Retro Game,Emulator,
ninjawarriors,/roms/ninjawarriors.md,,Retro Game,Emulator,
nintendo-world-cup,/roms/nintendo-world-cup.md,,Retro Game,Emulator,
noahs-ark,/roms/noahs-ark.md,,Retro Game,Emulator,
nobunagas-ambition-ii,/roms/nobunagas-ambition-ii.md,,Retro Game,Emulator,
nobunagas-ambition,/roms/nobunagas-ambition.md,,Retro Game,Emulator,
nobunagas-ambition,/roms/nobunagas-ambition.md,,Retro Game,Emulator,
north-and-south,/roms/north-and-south.md,,Retro Game,Emulator,
nosferatu,/roms/nosferatu.md,,Retro Game,Emulator,
ogre-battle---the-march-of-the-black-queen,/roms/ogre-battle---the-march-of-the-black-queen.md,,Retro Game,Emulator,
on-the-ball,/roms/on-the-ball.md,,Retro Game,Emulator,
ooze-the,/roms/ooze-the.md,,Retro Game,Emulator,
operation-logic-bomb---the-ultimate-search-destroy,/roms/operation-logic-bomb---the-ultimate-search-destroy.md,,Retro Game,Emulator,
oriental-blue---ao-no-tengai,/roms/oriental-blue---ao-no-tengai.md,,Retro Game,Emulator,
out-of-this-world,/roms/out-of-this-world.md,,Retro Game,Emulator,
out-of-this-world,/roms/out-of-this-world.md,,Retro Game,Emulator,
outlander,/roms/outlander.md,,Retro Game,Emulator,
outrun,/roms/outrun.md,,Retro Game,Emulator,
over-horizon,/roms/over-horizon.md,,Retro Game,Emulator,
p-t-o---pacific-theater-of-operations,/roms/p-t-o---pacific-theater-of-operations.md,,Retro Game,Emulator,
p-t-o-ii---pacific-theater-of-operations,/roms/p-t-o-ii---pacific-theater-of-operations.md,,Retro Game,Emulator,
pac-man-2---the-new-adventures,/roms/pac-man-2---the-new-adventures.md,,Retro Game,Emulator,
paladins-quest,/roms/paladins-quest.md,,Retro Game,Emulator,
palamedes,/roms/palamedes.md,,Retro Game,Emulator,
panic-restaurant,/roms/panic-restaurant.md,,Retro Game,Emulator,
panorama-cotton,/roms/panorama-cotton.md,,Retro Game,Emulator,
parodius,/roms/parodius.md,,Retro Game,Emulator,
parodius,/roms/parodius.md,,Retro Game,Emulator,
pepenga-pengo,/roms/pepenga-pengo.md,,Retro Game,Emulator,
perman---return-the-space-saucer,/roms/perman---return-the-space-saucer.md,,Retro Game,Emulator,
perman-2---down-with-the-secret-madou-society,/roms/perman-2---down-with-the-secret-madou-society.md,,Retro Game,Emulator,
phalanx,/roms/phalanx.md,,Retro Game,Emulator,
phantasy-star-ii,/roms/phantasy-star-ii.md,,Retro Game,Emulator,
phantasy-star-iii---generations-of-doom,/roms/phantasy-star-iii---generations-of-doom.md,,Retro Game,Emulator,
phantasy-star-iv,/roms/phantasy-star-iv.md,,Retro Game,Emulator,
phantom-2040,/roms/phantom-2040.md,,Retro Game,Emulator,
phantom-2040,/roms/phantom-2040.md,,Retro Game,Emulator,
pilotwings,/roms/pilotwings.md,,Retro Game,Emulator,
pinball-of-the-dead-the,/roms/pinball-of-the-dead-the.md,,Retro Game,Emulator,
pinball-quest,/roms/pinball-quest.md,,Retro Game,Emulator,
pinocchio,/roms/pinocchio.md,,Retro Game,Emulator,
pirates-gold,/roms/pirates-gold.md,,Retro Game,Emulator,
pirates,/roms/pirates.md,,Retro Game,Emulator,
pizza-pop,/roms/pizza-pop.md,,Retro Game,Emulator,
plok,/roms/plok.md,,Retro Game,Emulator,
pocky-rocky-2,/roms/pocky-rocky-2.md,,Retro Game,Emulator,
pocky-rocky,/roms/pocky-rocky.md,,Retro Game,Emulator,
pokemon---emerald-version,/roms/pokemon---emerald-version.md,,Retro Game,Emulator,
pokemon---firered-version,/roms/pokemon---firered-version.md,,Retro Game,Emulator,
pokemon---leafgreen-version,/roms/pokemon---leafgreen-version.md,,Retro Game,Emulator,
pokemon---ruby-version,/roms/pokemon---ruby-version.md,,Retro Game,Emulator,
pokemon---sapphire-version,/roms/pokemon---sapphire-version.md,,Retro Game,Emulator,
pokemon-mystery-dungeon---red-rescue-team,/roms/pokemon-mystery-dungeon---red-rescue-team.md,,Retro Game,Emulator,
pokemon-pinball---ruby-sapphire,/roms/pokemon-pinball---ruby-sapphire.md,,Retro Game,Emulator,
popn-twinbee---rainbow-bell-adventures,/roms/popn-twinbee---rainbow-bell-adventures.md,,Retro Game,Emulator,
popn-twinbee,/roms/popn-twinbee.md,,Retro Game,Emulator,
populous-ii---trials-of-the-olympian-gods,/roms/populous-ii---trials-of-the-olympian-gods.md,,Retro Game,Emulator,
populous,/roms/populous.md,,Retro Game,Emulator,
power-blade-2,/roms/power-blade-2.md,,Retro Game,Emulator,
power-blade,/roms/power-blade.md,,Retro Game,Emulator,
prehistorik-man,/roms/prehistorik-man.md,,Retro Game,Emulator,
princess-tomato-in-the-salad-kingdom,/roms/princess-tomato-in-the-salad-kingdom.md,,Retro Game,Emulator,
pro-wrestling,/roms/pro-wrestling.md,,Retro Game,Emulator,
psycho-pinball,/roms/psycho-pinball.md,,Retro Game,Emulator,
puggsy,/roms/puggsy.md,,Retro Game,Emulator,
pulseman,/roms/pulseman.md,,Retro Game,Emulator,
punisher-the,/roms/punisher-the.md,,Retro Game,Emulator,
push-over,/roms/push-over.md,,Retro Game,Emulator,
putty-squad,/roms/putty-squad.md,,Retro Game,Emulator,
puyo-pop,/roms/puyo-pop.md,,Retro Game,Emulator,
qix,/roms/qix.md,,Retro Game,Emulator,
quackshot-starring-donald-duck,/roms/quackshot-starring-donald-duck.md,,Retro Game,Emulator,
r-c-pro-am-ii,/roms/r-c-pro-am-ii.md,,Retro Game,Emulator,
r-c-pro-am,/roms/r-c-pro-am.md,,Retro Game,Emulator,
r-type-iii,/roms/r-type-iii.md,,Retro Game,Emulator,
racing-gears-advance,/roms/racing-gears-advance.md,,Retro Game,Emulator,
radical-rex,/roms/radical-rex.md,,Retro Game,Emulator,
raging-fire---recca,/roms/raging-fire---recca.md,,Retro Game,Emulator,
rainbow-islands---bubble-bobble-2,/roms/rainbow-islands---bubble-bobble-2.md,,Retro Game,Emulator,
rampart,/roms/rampart.md,,Retro Game,Emulator,
rampart,/roms/rampart.md,,Retro Game,Emulator,
ranger-x,/roms/ranger-x.md,,Retro Game,Emulator,
rayman-advance,/roms/rayman-advance.md,,Retro Game,Emulator,
rebelstar---tactical-command,/roms/rebelstar---tactical-command.md,,Retro Game,Emulator,
red-zone,/roms/red-zone.md,,Retro Game,Emulator,
rendering-ranger-r2,/roms/rendering-ranger-r2.md,,Retro Game,Emulator,
rescue---the-embassy-mission,/roms/rescue---the-embassy-mission.md,,Retro Game,Emulator,
revenge-of-shinobi-the,/roms/revenge-of-shinobi-the.md,,Retro Game,Emulator,
rhythm-tengoku,/roms/rhythm-tengoku.md,,Retro Game,Emulator,
riddick-bowe-boxing,/roms/riddick-bowe-boxing.md,,Retro Game,Emulator,
ring-king,/roms/ring-king.md,,Retro Game,Emulator,
rings-of-power,/roms/rings-of-power.md,,Retro Game,Emulator,
river-city-ransom-ex,/roms/river-city-ransom-ex.md,,Retro Game,Emulator,
river-city-ransom,/roms/river-city-ransom.md,,Retro Game,Emulator,
road-rash-3,/roms/road-rash-3.md,,Retro Game,Emulator,
road-rash-ii,/roms/road-rash-ii.md,,Retro Game,Emulator,
road-rash,/roms/road-rash.md,,Retro Game,Emulator,
robocop-versus-the-terminator,/roms/robocop-versus-the-terminator.md,,Retro Game,Emulator,
robocop-versus-the-terminator,/roms/robocop-versus-the-terminator.md,,Retro Game,Emulator,
robotrek,/roms/robotrek.md,,Retro Game,Emulator,
rock-n-roll-racing,/roms/rock-n-roll-racing.md,,Retro Game,Emulator,
rocket-knight-adventures,/roms/rocket-knight-adventures.md,,Retro Game,Emulator,
rockin-kats,/roms/rockin-kats.md,,Retro Game,Emulator,
rockman-forte,/roms/rockman-forte.md,,Retro Game,Emulator,
rocky-rodent,/roms/rocky-rodent.md,,Retro Game,Emulator,
rodland,/roms/rodland.md,,Retro Game,Emulator,
rollergames,/roms/rollergames.md,,Retro Game,Emulator,
rolling-thunder-2,/roms/rolling-thunder-2.md,,Retro Game,Emulator,
rolling-thunder-3,/roms/rolling-thunder-3.md,,Retro Game,Emulator,
rolling-thunder,/roms/rolling-thunder.md,,Retro Game,Emulator,
romance-of-the-three-kingdoms-ii,/roms/romance-of-the-three-kingdoms-ii.md,,Retro Game,Emulator,
romance-of-the-three-kingdoms-ii,/roms/romance-of-the-three-kingdoms-ii.md,,Retro Game,Emulator,
romance-of-the-three-kingdoms-iii---dragon-of-destiny,/roms/romance-of-the-three-kingdoms-iii---dragon-of-destiny.md,,Retro Game,Emulator,
romance-of-the-three-kingdoms-iv---wall-of-fire,/roms/romance-of-the-three-kingdoms-iv---wall-of-fire.md,,Retro Game,Emulator,
romance-of-the-three-kingdoms,/roms/romance-of-the-three-kingdoms.md,,Retro Game,Emulator,
run-saber,/roms/run-saber.md,,Retro Game,Emulator,
rushn-attack,/roms/rushn-attack.md,,Retro Game,Emulator,
rygar,/roms/rygar.md,,Retro Game,Emulator,
s-c-a-t---special-cybernetic-attack-team,/roms/s-c-a-t---special-cybernetic-attack-team.md,,Retro Game,Emulator,
s-o-s---sink-or-swim,/roms/s-o-s---sink-or-swim.md,,Retro Game,Emulator,
sabre-wulf,/roms/sabre-wulf.md,,Retro Game,Emulator,
samurai-pizza-cats,/roms/samurai-pizza-cats.md,,Retro Game,Emulator,
saturday-night-slam-masters,/roms/saturday-night-slam-masters.md,,Retro Game,Emulator,
scooby-doo-mystery,/roms/scooby-doo-mystery.md,,Retro Game,Emulator,
secret-of-evermore,/roms/secret-of-evermore.md,,Retro Game,Emulator,
secret-of-mana,/roms/secret-of-mana.md,,Retro Game,Emulator,
shadow-dancer---the-secret-of-shinobi,/roms/shadow-dancer---the-secret-of-shinobi.md,,Retro Game,Emulator,
shadow-of-the-ninja,/roms/shadow-of-the-ninja.md,,Retro Game,Emulator,
shadowgate,/roms/shadowgate.md,,Retro Game,Emulator,
shadowrun,/roms/shadowrun.md,,Retro Game,Emulator,
shadowrun,/roms/shadowrun.md,,Retro Game,Emulator,
shanghai-ii---dragons-eye,/roms/shanghai-ii---dragons-eye.md,,Retro Game,Emulator,
shatterhand,/roms/shatterhand.md,,Retro Game,Emulator,
shiens-revenge,/roms/shiens-revenge.md,,Retro Game,Emulator,
shin-megami-tensei-ii,/roms/shin-megami-tensei-ii.md,,Retro Game,Emulator,
shin-megami-tensei,/roms/shin-megami-tensei.md,,Retro Game,Emulator,
shining-force-ii,/roms/shining-force-ii.md,,Retro Game,Emulator,
shining-force,/roms/shining-force.md,,Retro Game,Emulator,
shining-in-the-darkness,/roms/shining-in-the-darkness.md,,Retro Game,Emulator,
shinobi-iii---return-of-the-ninja-master,/roms/shinobi-iii---return-of-the-ninja-master.md,,Retro Game,Emulator,
sid-meiers-civilization,/roms/sid-meiers-civilization.md,,Retro Game,Emulator,
side-pocket,/roms/side-pocket.md,,Retro Game,Emulator,
side-pocket,/roms/side-pocket.md,,Retro Game,Emulator,
silent-scope,/roms/silent-scope.md,,Retro Game,Emulator,
silk-worm,/roms/silk-worm.md,,Retro Game,Emulator,
simant---the-electronic-ant-colony,/roms/simant---the-electronic-ant-colony.md,,Retro Game,Emulator,
simcity-2000---the-ultimate-city-simulator,/roms/simcity-2000---the-ultimate-city-simulator.md,,Retro Game,Emulator,
simcity,/roms/simcity.md,,Retro Game,Emulator,
skeleton-krew,/roms/skeleton-krew.md,,Retro Game,Emulator,
sky-kid,/roms/sky-kid.md,,Retro Game,Emulator,
skyblazer,/roms/skyblazer.md,,Retro Game,Emulator,
smash-t-v,/roms/smash-t-v.md,,Retro Game,Emulator,
smash-tennis,/roms/smash-tennis.md,,Retro Game,Emulator,
snake-rattle-n-roll,/roms/snake-rattle-n-roll.md,,Retro Game,Emulator,
snakes-revenge,/roms/snakes-revenge.md,,Retro Game,Emulator,
soldiers-of-fortune,/roms/soldiers-of-fortune.md,,Retro Game,Emulator,
solomons-key,/roms/solomons-key.md,,Retro Game,Emulator,
sonic-advance-2,/roms/sonic-advance-2.md,,Retro Game,Emulator,
sonic-advance-3,/roms/sonic-advance-3.md,,Retro Game,Emulator,
sonic-advance,/roms/sonic-advance.md,,Retro Game,Emulator,
sonic-battle,/roms/sonic-battle.md,,Retro Game,Emulator,
sonic-blast-man-ii,/roms/sonic-blast-man-ii.md,,Retro Game,Emulator,
sonic-blast-man,/roms/sonic-blast-man.md,,Retro Game,Emulator,
sonic-knuckles-sonic-the-hedgehog-3,/roms/sonic-knuckles-sonic-the-hedgehog-3.md,,Retro Game,Emulator,
sonic-pinball-party,/roms/sonic-pinball-party.md,,Retro Game,Emulator,
sonic-spinball,/roms/sonic-spinball.md,,Retro Game,Emulator,
sonic-the-hedgehog-2,/roms/sonic-the-hedgehog-2.md,,Retro Game,Emulator,
sonic-the-hedgehog,/roms/sonic-the-hedgehog.md,,Retro Game,Emulator,
soul-blazer,/roms/soul-blazer.md,,Retro Game,Emulator,
space-megaforce,/roms/space-megaforce.md,,Retro Game,Emulator,
spankys-quest,/roms/spankys-quest.md,,Retro Game,Emulator,
sparkster,/roms/sparkster.md,,Retro Game,Emulator,
speed-racer,/roms/speed-racer.md,,Retro Game,Emulator,
speedball-2---brutal-deluxe,/roms/speedball-2---brutal-deluxe.md,,Retro Game,Emulator,
spider-man---mysterios-menace,/roms/spider-man---mysterios-menace.md,,Retro Game,Emulator,
