Title,GameURL,ThumbnailURL,Category,Type,Description
fire-emblem---mystery-of-the-emblem,/roms/fire-emblem---mystery-of-the-emblem.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTk4n2n-Hs_GLZSdK9dHalPwPDXFZbx0jQl_OGpGb0Ome86rYXxKj6n9Kf1VZg&s,Category,Emulator,"Role-playing game.
Release Date|1994.
Developer|Intelligent Systems.
Publisher|Nintendo.
Main Character|Marth.
Feature|Split storylines of simple battles and complex strategic gameplay."
fire-emblem---seisen-no-keifu,/roms/fire-emblem---seisen-no-keifu.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDwIPDIsHm-A4iBUACJ9zXCDnbbzCtsMzUKUpI_SBUC0-6S0m5ER_d2VmCHF8&s,Category,Emulator,Strategy RPG. Description|Players control descendants of powerful noble families in a tale of war and betrayal.
fire-emblem---shadow-dragon-and-the-blade-of-light,/roms/fire-emblem---shadow-dragon-and-the-blade-of-light.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLoAEjQcwU6PqRjpz2mLwa6et54AXnllvk1wzs79QE_NpQJiL9-9ZcOce4jg&s,Category,Emulator,"RPG
Release Date|April 20, 1990
Developer|Intelligent Systems
Publisher|Nintendo
Plot|Prince Marth fights to reclaim his homeland."
fire-emblem---the-binding-blade,/roms/fire-emblem---the-binding-blade.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-Fpwmj8SevgwKoiBo3X3nh-nw_1F36ABQLMyXqntXxAGbxu-jFgtn1pjh&s,Category,Emulator,"Description
Genre|Tactical role-playing game.
Platform|Game Boy Advance.
Release Date|March 29, 2002.
Developer|Intelligent Systems.
Publisher|Nintendo."
fire-emblem---the-sacred-stones,/roms/fire-emblem---the-sacred-stones.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7daO7vXtdWHR8mannK49pKozIaa4UjfpPA168Hh4sBUdFtgze3D22PC86Vw&s,Category,Emulator,Strategy RPG. Story of twins saving their kingdom from evil. Classic turn-based battles with level progression.
fire-emblem---thracia-776,/roms/fire-emblem---thracia-776.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiyvFCs0W6ZUKJ8Lfitqhy9b6Dih8sQbs319pKx9wTrQw5kl0paVd6cFctRA&s,Category,Emulator,"Description
Title|Fire Emblem - Thracia 776
Genre|Strategy RPG
Developer|Intelligent Systems
Publisher|Nintendo
Release Date|1999
Platform|Super Famicom"
fire-emblem-gaiden,/roms/fire-emblem-gaiden.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlh8u28ONR2bfxe5id5HcDZkxZeBypZ2jKtjug31PFtgd4I-lglYBV5nO_fOU&s,Category,Emulator,"Description
Genre|RPG strategy.
Release Date|March 14, 1992.
Developer|Intelligent Systems.
Publisher|Nintendo.
Platform|Famicom."
fire-emblem,/roms/fire-emblem.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZoeudeGOOhg8riwtP3OUHq6hYYny6MBrj6e4AogHWg57T5GtIK8aqtJ7SMIs&s,Category,Emulator,Turn-based strategy RPG series with tactical combat and permadeath.
fire-n-ice,/roms/fire-n-ice.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQaOn7Xt4dTRu0Ypd4yrJmM3PEV0LwNTpjIdy0fy-v4WEs-KWHfIIBiaj02C0&s,Puzzle,Emulator,Control Dana to extinguish fire obstacles with ice blocks in a captivating puzzle-solving game.
fire-shark,/roms/fire-shark.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeokEWa43L2hg-HFPNFjHLJCy7OkD7xaCjE171X4yoJUAbFsy0HEViAAasbw&s,Shooter,Emulator,"Fly a plane destroying enemies, power-ups, and boss battles in this classic arcade shoot 'em up."
firemen-the,/roms/firemen-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXcVSkgmA0BXnFEltj-JApKFKUBL7_i4EbhVFfS6uPI5hQIZy5sPJVJpxdlRQ&s,Platformer,Emulator,Firefighters battle through burning buildings to save lives.
firepower-2000,/roms/firepower-2000.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj_e8mxNMd5a5Z3T04GMFw-27eT15kv1AdslkLVzTPo_akm3K3n86M8llluKw&s,Category,Emulator,"Shooter
Description|Blast through levels with tanks or helicopters, fighting enemies and bosses."
firestriker,/roms/firestriker.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-5v9OhYvxHjQrDX35YwcZ6kyM4vfPnS6VMKNawUTE3pPehRu0e4_MKGNqQPI&s,Category,Emulator,"Action RPG
Description|A fantasy game where players control a magic-wielding hero to defeat evil forces."
first-samurai,/roms/first-samurai.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSPbwmQ8rKD0r4-fCWXr25bbrbMCVnlqYLHLPrdhMp1tSQEzc5rImsbPkOSg&s,Category,Emulator,"Action
Description|Control a samurai to defeat enemies and bosses in feudal Japan."
flashback---the-quest-for-identity,/roms/flashback---the-quest-for-identity.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR812qYcA2u01uAA2XX2GYt6ZLPFvwZJcZ2WJ4ZY5NNGZtHtEqMRgRtvunpmg&s,Category,Emulator,"Action-Adventure
Description|Corporate agent Conrad B. Hart navigates a dangerous sci-fi world to recover his memory."
flashback---the-quest-for-identity,/roms/flashback---the-quest-for-identity.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR812qYcA2u01uAA2XX2GYt6ZLPFvwZJcZ2WJ4ZY5NNGZtHtEqMRgRtvunpmg&s,Category,Emulator,"Action-Adventure
Description|Corporate agent Conrad B. Hart navigates a dangerous sci-fi world to recover his memory."
flicky,/roms/flicky.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwHEb-MsxTLuyRCT-cq3xNso3_JRpvGq7eSA5NWzZypIwKf0S9fG94a0xEMeg&s,Arcade,Emulator,Flicky is a classic arcade game where players collect chicks and avoid enemies.
flintstones-the---the-rescue-of-dino-hoppy,/roms/flintstones-the---the-rescue-of-dino-hoppy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhYAJ9EelGk2bSbVahZ6TEPSsFwAWRdaXHBFfwK7J8mI-kAD_xOrK0fnuLE2g&s,Category,Emulator,"Platformer
Description|Fred rescues Dino and Hoppy in this classic NES game."
flintstones-the---the-surprise-at-dinosaur-peak,/roms/flintstones-the---the-surprise-at-dinosaur-peak.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBmjqnHjEr4hliLscLnaShVyFXsqWKFigFHWPn6Hw_1tZ_uYMfoUWEP9JGUl8&s,Category,Emulator,"Platformer
Description|Fred and Barney rescue Pebbles and Bamm-Bamm from Gazoo and their search leads to Dinosaur Peak!"
flintstones-the---the-treasure-of-sierra-madrock,/roms/flintstones-the---the-treasure-of-sierra-madrock.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp5OxXOkzU_J4IYFwI3Q5WO_xiXChOHcFHLJ-k6RsRhkIpqicul25Fw_N5jQ&s,Category,Emulator,"Adventure
Description|Fred and Barney explore caves to find treasure and rescue kidnapped Pebbles and Bam Bam."
front-mission-series---gun-hazard,/roms/front-mission-series---gun-hazard.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYSJRSlzCs_ll78HLKdEU37DJ3j__h1O6ImS2vQmFtXnKs1jxSLUt2rkpMmw&s,Category,Emulator,"Action RPG
Description|Pilot mechs in a post-apocalyptic Earth, engaging in tactical warfare battles."
front-mission,/roms/front-mission.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-jEGToRzzyABSXx2vvSKeUIFp9UsE6aYsh22NFdjbjXF2PYMapu_d4h6yXt8&s,Strategy,Emulator,RPG with mechs and tactics. Developed by Square Enix.
g-i-joe---a-real-american-hero,/roms/g-i-joe---a-real-american-hero.md,,Retro Game,Emulator,
game-watch-gallery-4,/roms/game-watch-gallery-4.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqsSxyPo48H4CYIZ8ppzDcPyh21n6sb2R5dy7aVsDaMv67VeD-O2iYNY52MQ&s,Category,Emulator,Compilation of classic Game & Watch games with modern updates; includes five games and unlockable extras.
ganbare-goemon-2,/roms/ganbare-goemon-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnh9D96h76TPx10q6Ydaz_UHeQcjCeo9AasouPwas1APdhIdZrEI7RE1f8oQ&s,Category,Emulator,"Action-adventure
Platforms|Super Famicom
Publisher|Konami
Release Date|December 22, 1993
Description|Goemon battles to save Japan from evil robotic invaders."
ganbare-goemon-3---shishi-juurokubee-no-karakuri-manjigatame,/roms/ganbare-goemon-3---shishi-juurokubee-no-karakuri-manjigatame.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkAMKeLvimOzT7P9sj3kzIyuNN-fXMsB57zh2OgzXUPy7vn78oBWjo66YURA&s,Adventure,Emulator,Goemon and friends defeat mechanical monsters in feudal Japan.
ganbare-goemon-gaiden---the-missing-golden-pipe,/roms/ganbare-goemon-gaiden---the-missing-golden-pipe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSucKuBCPNvUnmMXpk1AlsOR0OPpJCPdWhX3SLus0GAi3DonV95B25qNmvoiQ&s,Category,Emulator,"Retro RPG
Description|Goemon and friends search for a missing pipe in this classic 8-bit adventure."
ganbare-goemon-gaiden-2---treasures-of-the-world,/roms/ganbare-goemon-gaiden-2---treasures-of-the-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdEf-nnF5bzpcPNdybXnz7wmMPttQjtbd1sjaewUXBXXwmibRtJ3NYbHZLBIk&s,Category,Emulator,"RPG
Description|Goemon quests for treasures in this action-packed RPG."
ganbare-goemon,/roms/ganbare-goemon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQauuJ-0wNpdl21UadXgdHJZ2WgpGcMjg_Rkyxd_pGlrYYjOMq-98CfKDw6ShU&s,Action-Adventure,Emulator,Goemon fights evil samurais in feudal Japan's wacky world.
ganpuru---gunmans-proof,/roms/ganpuru---gunmans-proof.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT89S4FfhFFlvzimn7huMRr8pxA7IxiXQ6oTYxGc0-4jcJ9BSmO6hEg50eDGA&s,Unknown,Emulator,Action-adventure RPG where a young boy explores an Old West town to fight aliens.
garfield---caught-in-the-act,/roms/garfield---caught-in-the-act.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXG1V5K8xuiJnIsLrLwONJeJ9reK5zFz26pzChaIauOd5ldcDFNe0dn96NGwc&s,Category,Emulator,"Platformer
Description|Garfield must battle through different worlds to defeat enemies and save his friends."
gargoyles-quest-ii,/roms/gargoyles-quest-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTto6OJ9EPvvTExhC0JYOlCYs7IurNUA5Nei0Tlh_znekrzxVbHJRqGtNOhc2U&s,Adventure,Emulator,Firebrand explores the Ghoul Realm to defeat the Black Light and save his world.
gauntlet-iv,/roms/gauntlet-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_XYQDLuYDjzHtOMB147tO1Xr4c12MOFRbqlSR-nLSMX_NAxyevleGyOHKbA&s,Category,Emulator,"RPG
Description|Choose from four heroes to navigate dungeons and battle foes in cooperative play."
gemfire,/roms/gemfire.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwa7Z_NirGgU6Pp4VSz2rMtr7YJ-BVmAdMz1O1Q4inC3EiUx_Y0XqwyCDOrA&s,Strategy Game,Emulator,Conquer medieval kingdoms with diplomacy and battles in this turn-based classic.
gemfire,/roms/gemfire.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwa7Z_NirGgU6Pp4VSz2rMtr7YJ-BVmAdMz1O1Q4inC3EiUx_Y0XqwyCDOrA&s,Strategy Game,Emulator,Conquer medieval kingdoms with diplomacy and battles in this turn-based classic.
general-chaos,/roms/general-chaos.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSctXj2XArIs_CtQTnNfM3R2mxZbY-hrAOb-m6Z5bW5zP9Q2iXG-Q42ulBpezs&s,Action,Emulator,Lead a team of soldiers in chaotic strategic battles.
genghis-khan-ii---clan-of-the-gray-wolf,/roms/genghis-khan-ii---clan-of-the-gray-wolf.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-kykPN-hC3oTzAIvHYvZ_XEPBlzc8QnG4586XHitadmpvsDfD8vANUZ7nJw&s,Category,Emulator,"Strategy
Description|Lead Genghis Khan's empire to conquer Asia and Europe."
genghis-khan,/roms/genghis-khan.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPhmKNKsBYNhfoLUMtyCd4c74hs4Zmjis-uUFy6w1IVLR8MrWEOdRNe5UP7gs&s,Category,Emulator,"Strategy
Description|Conquer Asia as Genghis Khan in this turn-based historical simulation game."
ghost-lion,/roms/ghost-lion.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7SRUFo5qR_UIwF9TWd7PAj0QfMj_5VPmb13IGzY3MgG_FT01R9tRJUnnrMxg&s,Genre,Emulator,Role-playing game where a boy searches a magical world to rescue his sister.
ghostsn-goblins,/roms/ghostsn-goblins.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8NmKoulo_nONETDgAwjJypvuwzOabS_2R2UnbZ_mc6FTHuviezO_EuEqFWA&s,Category,Emulator,"Action Platformer.
Description|Sir Arthur battles through demon-infested lands to rescue Princess Prin-Prin."
go-for-it-goemon---the-twinkling-journey---the-reason-i-became-a-dancer,/roms/go-for-it-goemon---the-twinkling-journey---the-reason-i-became-a-dancer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcJKrhg1GRNJcOJAk8j_xYfAfl-FelE1zaHEtPmg1QVMi6exc8LwxCDA7DLQ&s,Category,Emulator,"Action-Adventure
Description|Join Goemon and his friends on a fantastical journey to recover stolen treasures."
go-for-it-goemon-2---the-strange-general-mcguinness,/roms/go-for-it-goemon-2---the-strange-general-mcguinness.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAfiOxUSTc7VD06wxLPBVdaXJ4-e_mRMDXu6b6W_Ci1amfvl1o9X7MnmZE290&s,Action-Adventure,Emulator,Goemon & friends battle General McGuinness in feudal Japan.
go-go-nekketu-hockey-club---multi-sport-battle,/roms/go-go-nekketu-hockey-club---multi-sport-battle.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStJuNyUw2RuS-9SD-ppWG4ns4v8j0lrEQvJRy1lP7W7iOdC9gXBi1YFjcHig&s,Sports,Emulator,"8-bit sports game featuring hockey, basketball, volleyball, swim race, and sumo wrestling."
goemon---new-age-shutsudou,/roms/goemon---new-age-shutsudou.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcfVrhurEPlA_XJy8URmin1wBKiw80zTrKE_-adaOA-2X7fzdRPhLqupMBHQ&s,Category,Emulator,"Action-adventure
Description|Goemon and friends battle enemies to save Japan's future from looming disaster."
gokujou-parodius,/roms/gokujou-parodius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnjUNwK82i8QvBWeMrLTxjbAKxqSXA-DWjZbOnQ6rfhH2hHJpL_RTRjsnnVw&s,Shooter,Emulator,Parody shoot 'em up game featuring cute characters and wacky power-ups.
golden-axe-ii,/roms/golden-axe-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsWOZ1cO7CD5Pdq-aPard-1PI0Gg28aszyqRzwr8J2euGYz1w56b4FP0H8bCE&s,Category,Emulator,"Beat 'em up
Developer|Sega
Release Date|January 26, 1991
Platforms|Sega Genesis
Description|Sequel to popular arcade game with cooperative gameplay and fantasy setting."
golden-axe-iii,/roms/golden-axe-iii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEdIVDQuajqIiloPDy2Qp4am-CApJfWwUV4RoPEtvk2BwtmanWDpWYDX6Hyg&s,Category,Emulator,"Action-adventure
Console|Released for Sega Genesis in 1993. Choose between four characters to defeat the evil Damud Hellbringer."
golden-axe,/roms/golden-axe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJUm66WjQDxgVGh61xkUD678mV-WmKEcUUIPGCIW_cUm3yLzGovhF4ZQImZg&s,Genre,Emulator,Hack and slash action-adventure game set in a fantasy world.
golden-sun---the-lost-age,/roms/golden-sun---the-lost-age.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbRBTSEkrMXAmELN_Lz95Q7i73qppZK7vcef8ZQK1DWWTFiyFg1z56WPuNPH8&s,Category,Emulator,JRPG sequel following Felix's quest to restore elemental lighthouses and save the world.
golden-sun,/roms/golden-sun.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLAmLwfVKUrac5xc7XFLkj9Q_i8_V3Wja7h195mSBcgIIFFep1sGAxiKgMYw&s,RPG,Emulator,Isaac and friends embark on an adventure to protect the world's elemental lighthouses.
golgo-13---top-secret-episode,/roms/golgo-13---top-secret-episode.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW71FsftptUslverDlOSiOUgfiiz0SwGFkN7pW7axyMv0kHD25oQ9jibIpX-E&s,Category,Emulator,"Action Adventure
Developer|VIC Tokai
Publisher|Vic Tokai
Platform|NES
Release Date|1988
Description|Play as Duke Togo in this spy thriller based on the popular manga."
goof-troop,/roms/goof-troop.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxc-rEMqksGKlHtM8ZE29g9n-KrLICAUa9eDcYZ0iLdH3MUEvuKgP2JCymyA&s,Genre,Emulator,Puzzle-solving adventure set in the Disney universe.
goonies-ii-the,/roms/goonies-ii-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwmDDr-cbMADvceVnAxH2HzaZ7WcD95ddW5mpmMt3okaiCzBSZCnOpSGvlMg&s,Category,Emulator,"Adventure
Developer|Konami
Release Date|1987
Publisher|Konami
Gameplay|Explore caves, rescue missing Goonies, solve puzzles."
gradius-ii,/roms/gradius-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9cEomMi0UzwMKyaeK-WLkPyi_vlrQ5uwMaZjAg0a3cZLMlZ3zCUcW5m8eAg&s,Category,Emulator,Shoot 'em up. Shooter|Pilot the Vic Viper spaceship to defeat the Bacterian Empire.
gradius-iii,/roms/gradius-iii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPp3UHoY-89rvjdJ424VRhfVA_LVyldwWLFx9E_Y8MraXfinJAwycEvuT9JJE&s,Category,Emulator,Shoot 'em up. Description|Pilots Vic Viper in fight to save the universe from alien forces.
gradius,/roms/gradius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbiS8Y39OX6kXqRpbivO8KjcuxKYcbsJ8CcfUs-gH9ezeoeCejHtwqVduxt6E&s,Category,Emulator,"Description
Genre|Shoot 'em up
Developer|Konami
Release Date|1985
Platforms|Arcade, NES"
granada,/roms/granada.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVsjHagYW2cwn1rNIbZ4yxSJHGRo_aq6tC0MLaxSL80RMob3UyQv3Vlwk6vXA&s,Category,Emulator,"Description
Genre|Top-down shooter with strategic elements.
Publisher|Wolf Team
Developer|Wolf Team
Release Date|1990
Platforms|Sega Genesis, TurboGrafx-16"
great-circus-mystery-starring-mickey-minnie-the,/roms/great-circus-mystery-starring-mickey-minnie-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsG4Sbqb2c1FpHKUwRfbc58AHfvwRQAgzo7aZNslLFwKOpy0JptDbXQJR4dQ&s,Category,Emulator,"Platformer
Description|Mickey and Minnie go on a circus adventure to rescue their missing friends."
greatest-heavyweights,/roms/greatest-heavyweights.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaQ9OvC4zxed6ERkXgGmF4ansBmnmprNIjNvM6wl2nSEhnnmGVzO9cHw9lDcc&s,Sports,Emulator,Compete with boxing legends in an arcade-style boxing simulation.
gremlins-2---the-new-batch,/roms/gremlins-2---the-new-batch.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvkkAbN15h5hcFaLU19yUJ0CfrW3xrR2VeANz5dcESWzWCHiSoxW6eClpqn00&s,Category,Emulator,"Description
Platformer|Guide Gizmo through levels to defeat the Gremlins and save New York City."
gt-advance---championship-racing,/roms/gt-advance---championship-racing.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkHqVsaus_eaC9LV56TQyaqdeZQoRbT2jejDt3ZPh_tzfy51B8x_VfoYdCucc&s,Racing,Emulator,Compete in various modes and unlock cars in this top-down racing game.
guardian-legend-the,/roms/guardian-legend-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmwEB9wdGnenCAW5t_gemW3M1OCHucuMu-LwJrkiJi4PrPAhrfKXNvz71RYg&s,Category,Emulator,"Action-adventure.
Description|Alien planet exploration with shooting elements."
guerrilla-war,/roms/guerrilla-war.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaHElOmdCLjj2nqjnHuUA79Bu0jF-0AmoNS_AMhx2TseJYbZoz4K-CTFT7ziM&s,Category,Emulator,"Action Shooter.
Description|Take down enemy forces in a top-down shooter set in a fictional Caribbean island."
gun-nac,/roms/gun-nac.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQorl1acs0qTsIwrVJWkIExmy-AitzcvjC2moRvvaBpprCpqzVBJjpXhBLHWQ&s,Category,Emulator,"Description
Genre|Vertical scrolling shooter game
Release Date|April 20, 1991
Developer|Compile
Publisher|Tonkin House"
gun-smoke,/roms/gun-smoke.md,,Retro Game,Emulator,
gunstar-heroes,/roms/gunstar-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz8cjZlnUoM9EykrZXKlB9QDMmtYYDsPXahbgh-Xea2BijLITk2dRPWBra9Q&s,Category,Emulator,"Run-and-gun action game
Developer|Treasure
Publisher|Sega
Release Date|1993
Platforms|Sega Genesis, Game Gear
Players|1-2 co-op
Story|Stop Empire from using powerful gems."
gunstar-super-heroes,/roms/gunstar-super-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD6P9Hn1H3740iDFlFT7eFhr7mBTQmk0Hc4T2Z3ARFsAebtUg_YgHB6uzpUKg&s,Category,Emulator,"Description
Genre|Action platformer
Developer|Treasure
Publisher|Sega
Release Date|2005
Platforms|Game Boy Advance"
gynoug,/roms/gynoug.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYSpYCo6iARp5UWuFwnqToZLGhtX-FFZVzGXQEDd-FIUbHfzioLtHfnDf_Yg&s,Category,Emulator,"Description
Genre|Shoot 'em up game with side-scrolling action.
Platforms|Sega Genesis.
Developer|Masaya Games.
Release Date|Unknown.
Publisher|CRI Middleware."
gyruss,/roms/gyruss.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6NL7WVkSqeEVfibopnembbA2hlyd5LRuaapZIMfbtMJMwrYz5vE3Ny50GdTA&s,Category,Emulator,"Shooter
Description|Navigate space to reach Earth in this arcade shooter game."
hagane---the-final-conflict,/roms/hagane---the-final-conflict.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhmUTTkyK9lgLvWvrPGC_xfAfYYK1DU2uPRnf0zc2PF-k_SD8luRyuMtX_oCc&s,Category,Emulator,"Action platformer
Developer|CAProduction
Publisher|Hudson Soft
Release Date|1994
Platforms|Super Nintendo Entertainment System
Description|Ninja cyborg battles futuristic enemies in side-scrolling action."
hammer-lock-wrestling,/roms/hammer-lock-wrestling.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhiJHjXyWLKOzYarMjF95yL8WbFQGakv3LjzW0DzrMv5i9I1CthOfMqDedHa4&s,Genre,Emulator,Wrestling simulation with customizable wrestlers and immersive storylines.
hammerin-harry,/roms/hammerin-harry.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStpu6BRrN-tyqeSK1BJA0NNOwfyRfTEBMgBEIrLGtEadwD7OI8Lgo_iBRrCQ&s,Category,Emulator,"Action Platformer
Description|Harry defeats enemies with his trusty hammer to save his love, Helen."
harleys-humongous-adventure,/roms/harleys-humongous-adventure.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0QEMlGGd5uwrD6oK2sDPlnht1NocIpH2JJzfF_wl0HICxAmHBGMyO52aAUA&s,Category,Emulator,"Action Platformer
Description|Harley embarks on a journey through miniaturized worlds to stop an evil scientist."
harvest-moon---friends-of-mineral-town,/roms/harvest-moon---friends-of-mineral-town.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1G418to10rIaKnMOaKeXJG8BIvw1W6oelp3jQbqPq4TFI8yWfUqtVQYxgow&s,Genre,Emulator,Farming simulation with social interactions and life simulation elements.
harvest-moon---more-friends-of-mineral-town,/roms/harvest-moon---more-friends-of-mineral-town.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFRkde99BP7qGR554lE8s7nFXTKEVjP9ZV9f3dIZcMrxCctCOOS5wBeLZra7I&s,Category,Emulator,"RPG farming simulator. Build a farm, raise animals, and befriend townspeople."
harvest-moon,/roms/harvest-moon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSl7lyXNZ-OJeT1pEn7BHEz4Gp71hduqgV5ahYqiGuI7oJhZ5jUCyAJz2KzDFA&s,Simulation,Emulator,Farm simulator with tasks like planting crops and raising animals to restore a neglected farm.
haunting-starring-polterguy,/roms/haunting-starring-polterguy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToOcK2JvF74O-z350xsAHkH7Q3j8EH4m6zjNQ42l4wJk_tIhcBLgTlKLK2i4s&s,Category,Emulator,"Video Game
Genre|Comedy Horror
Platform|Sega Genesis
Release Date|1993
Description|Play as Polterguy haunting a family to seek revenge on the real estate agent."
heavy-barrel,/roms/heavy-barrel.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR67monpHqzKk4dmtnn9EwpUguLbOyv5MXthRKzHoDCMs8bXIf5ecjhFs21Q0o&s,Action,Emulator,"Top-down arcade shooter, player battles through enemy-filled levels to collect pieces of the heavy barrel weapon."
herzog-zwei,/roms/herzog-zwei.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyNgYiVZzMubdDejIevoCUvvpzC1-WdMQ0Ekc4-x-9_KqNDWcCx7SZctvYHg&s,Genre,Emulator,"Real-time strategy game with transforming units and base-building.
Developer|Technosoft
Publisher|Sega
Platform|Sega Genesis"
holy-diver,/roms/holy-diver.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe-Izcv1uXIwBaxO8IjG9iY-B2LjFrP_0Iivyor_mvxGmMjZLgAkZVZAU6Q50&s,Category,Emulator,"Action Platformer
Description|Control a mystical knight to defeat demons and save the world from darkness."
hudsons-adventure-island-iv,/roms/hudsons-adventure-island-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBRuZaU1aFU6i0BeRl4CHTwd7wqap3sgkdqj968o0X-PjhlhoogP4lhXRWYQ&s,Platformer,Emulator,Hudson explores tropical landscapes in this side-scrolling adventure to rescue Princess Leilani.
