Title,GameURL,ThumbnailURL,Category,Type,Description
Flintstones The The Surprise At Dinosaur Peak,/roms/flintstones-the-the-surprise-at-dinosaur-peak.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBmjqnHjEr4hliLscLnaShVyFXsqWKFigFHWPn6Hw_1tZ_uYMfoUWEP9JGUl8&s,Category,Emulator,"Platformer
Description|Fred and Barney rescue Pebbles and Bamm-Bamm from Gazoo and their search leads to Dinosaur Peak!"
Flintstones The The Treasure Of Sierra Madrock,/roms/flintstones-the-the-treasure-of-sierra-madrock.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp5OxXOkzU_J4IYFwI3Q5WO_xiXChOHcFHLJ-k6RsRhkIpqicul25Fw_N5jQ&s,Category,Emulator,"Adventure
Description|Fred and Barney explore caves to find treasure and rescue kidnapped Pebbles and Bam Bam."
Front Mission Series Gun Hazard,/roms/front-mission-series-gun-hazard.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYSJRSlzCs_ll78HLKdEU37DJ3j__h1O6ImS2vQmFtXnKs1jxSLUt2rkpMmw&s,Category,Emulator,"Action RPG
Description|Pilot mechs in a post-apocalyptic Earth, engaging in tactical warfare battles."
Front Mission,/roms/front-mission.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-jEGToRzzyABSXx2vvSKeUIFp9UsE6aYsh22NFdjbjXF2PYMapu_d4h6yXt8&s,Strategy,Emulator,RPG with mechs and tactics. Developed by Square Enix.
G I Joe A Real American Hero,/roms/g-i-joe-a-real-american-hero.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjYP7ugdXgfU1QgjTRLGv1GOWlhwuCf0U1RQTikc8XmiqKCSCyIILkpPCQ6A&s,Category,Emulator,"Action
Description|Join G.I. Joe in fighting against the evil organization Cobra and saving the world."
Game Watch Gallery 4,/roms/game-watch-gallery-4.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqsSxyPo48H4CYIZ8ppzDcPyh21n6sb2R5dy7aVsDaMv67VeD-O2iYNY52MQ&s,Category,Emulator,Compilation of classic Game & Watch games with modern updates; includes five games and unlockable extras.
Ganbare Goemon 2,/roms/ganbare-goemon-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnh9D96h76TPx10q6Ydaz_UHeQcjCeo9AasouPwas1APdhIdZrEI7RE1f8oQ&s,Category,Emulator,"Action-adventure
Platforms|Super Famicom
Publisher|Konami
Release Date|December 22, 1993
Description|Goemon battles to save Japan from evil robotic invaders."
Ganbare Goemon 3 Shishi Juurokubee No Karakuri Manjigatame,/roms/ganbare-goemon-3-shishi-juurokubee-no-karakuri-manjigatame.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkAMKeLvimOzT7P9sj3kzIyuNN-fXMsB57zh2OgzXUPy7vn78oBWjo66YURA&s,Adventure,Emulator,Goemon and friends defeat mechanical monsters in feudal Japan.
Ganbare Goemon Gaiden The Missing Golden Pipe,/roms/ganbare-goemon-gaiden-the-missing-golden-pipe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSucKuBCPNvUnmMXpk1AlsOR0OPpJCPdWhX3SLus0GAi3DonV95B25qNmvoiQ&s,Category,Emulator,"Retro RPG
Description|Goemon and friends search for a missing pipe in this classic 8-bit adventure."
Ganbare Goemon Gaiden 2 Treasures Of The World,/roms/ganbare-goemon-gaiden-2-treasures-of-the-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdEf-nnF5bzpcPNdybXnz7wmMPttQjtbd1sjaewUXBXXwmibRtJ3NYbHZLBIk&s,Category,Emulator,"RPG
Description|Goemon quests for treasures in this action-packed RPG."
Ganbare Goemon,/roms/ganbare-goemon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQauuJ-0wNpdl21UadXgdHJZ2WgpGcMjg_Rkyxd_pGlrYYjOMq-98CfKDw6ShU&s,Action-Adventure,Emulator,Goemon fights evil samurais in feudal Japan's wacky world.
Ganpuru Gunmans Proof,/roms/ganpuru-gunmans-proof.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT89S4FfhFFlvzimn7huMRr8pxA7IxiXQ6oTYxGc0-4jcJ9BSmO6hEg50eDGA&s,Unknown,Emulator,Action-adventure RPG where a young boy explores an Old West town to fight aliens.
Garfield Caught In The Act,/roms/garfield-caught-in-the-act.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXG1V5K8xuiJnIsLrLwONJeJ9reK5zFz26pzChaIauOd5ldcDFNe0dn96NGwc&s,Category,Emulator,"Platformer
Description|Garfield must battle through different worlds to defeat enemies and save his friends."
Gargoyles Quest Ii,/roms/gargoyles-quest-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTto6OJ9EPvvTExhC0JYOlCYs7IurNUA5Nei0Tlh_znekrzxVbHJRqGtNOhc2U&s,Adventure,Emulator,Firebrand explores the Ghoul Realm to defeat the Black Light and save his world.
Gauntlet Iv,/roms/gauntlet-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_XYQDLuYDjzHtOMB147tO1Xr4c12MOFRbqlSR-nLSMX_NAxyevleGyOHKbA&s,Category,Emulator,"RPG
Description|Choose from four heroes to navigate dungeons and battle foes in cooperative play."
Gemfire,/roms/gemfire.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwa7Z_NirGgU6Pp4VSz2rMtr7YJ-BVmAdMz1O1Q4inC3EiUx_Y0XqwyCDOrA&s,Strategy Game,Emulator,Conquer medieval kingdoms with diplomacy and battles in this turn-based classic.
Gemfire,/roms/gemfire.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwa7Z_NirGgU6Pp4VSz2rMtr7YJ-BVmAdMz1O1Q4inC3EiUx_Y0XqwyCDOrA&s,Strategy Game,Emulator,Conquer medieval kingdoms with diplomacy and battles in this turn-based classic.
General Chaos,/roms/general-chaos.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSctXj2XArIs_CtQTnNfM3R2mxZbY-hrAOb-m6Z5bW5zP9Q2iXG-Q42ulBpezs&s,Action,Emulator,Lead a team of soldiers in chaotic strategic battles.
Genghis Khan Ii Clan Of The Gray Wolf,/roms/genghis-khan-ii-clan-of-the-gray-wolf.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-kykPN-hC3oTzAIvHYvZ_XEPBlzc8QnG4586XHitadmpvsDfD8vANUZ7nJw&s,Category,Emulator,"Strategy
Description|Lead Genghis Khan's empire to conquer Asia and Europe."
Genghis Khan,/roms/genghis-khan.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPhmKNKsBYNhfoLUMtyCd4c74hs4Zmjis-uUFy6w1IVLR8MrWEOdRNe5UP7gs&s,Category,Emulator,"Strategy
Description|Conquer Asia as Genghis Khan in this turn-based historical simulation game."
Ghost Lion,/roms/ghost-lion.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7SRUFo5qR_UIwF9TWd7PAj0QfMj_5VPmb13IGzY3MgG_FT01R9tRJUnnrMxg&s,Genre,Emulator,Role-playing game where a boy searches a magical world to rescue his sister.
Ghostsn Goblins,/roms/ghostsn-goblins.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8NmKoulo_nONETDgAwjJypvuwzOabS_2R2UnbZ_mc6FTHuviezO_EuEqFWA&s,Category,Emulator,"Action Platformer.
Description|Sir Arthur battles through demon-infested lands to rescue Princess Prin-Prin."
Go For It Goemon The Twinkling Journey The Reason I Became A Dancer,/roms/go-for-it-goemon-the-twinkling-journey-the-reason-i-became-a-dancer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcJKrhg1GRNJcOJAk8j_xYfAfl-FelE1zaHEtPmg1QVMi6exc8LwxCDA7DLQ&s,Category,Emulator,"Action-Adventure
Description|Join Goemon and his friends on a fantastical journey to recover stolen treasures."
Go For It Goemon 2 The Strange General Mcguinness,/roms/go-for-it-goemon-2-the-strange-general-mcguinness.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAfiOxUSTc7VD06wxLPBVdaXJ4-e_mRMDXu6b6W_Ci1amfvl1o9X7MnmZE290&s,Action-Adventure,Emulator,Goemon & friends battle General McGuinness in feudal Japan.
Go Go Nekketu Hockey Club Multi Sport Battle,/roms/go-go-nekketu-hockey-club-multi-sport-battle.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStJuNyUw2RuS-9SD-ppWG4ns4v8j0lrEQvJRy1lP7W7iOdC9gXBi1YFjcHig&s,Sports,Emulator,"8-bit sports game featuring hockey, basketball, volleyball, swim race, and sumo wrestling."
Goemon New Age Shutsudou,/roms/goemon-new-age-shutsudou.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcfVrhurEPlA_XJy8URmin1wBKiw80zTrKE_-adaOA-2X7fzdRPhLqupMBHQ&s,Category,Emulator,"Action-adventure
Description|Goemon and friends battle enemies to save Japan's future from looming disaster."
Gokujou Parodius,/roms/gokujou-parodius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnjUNwK82i8QvBWeMrLTxjbAKxqSXA-DWjZbOnQ6rfhH2hHJpL_RTRjsnnVw&s,Shooter,Emulator,Parody shoot 'em up game featuring cute characters and wacky power-ups.
Golden Axe Ii,/roms/golden-axe-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsWOZ1cO7CD5Pdq-aPard-1PI0Gg28aszyqRzwr8J2euGYz1w56b4FP0H8bCE&s,Category,Emulator,"Beat 'em up
Developer|Sega
Release Date|January 26, 1991
Platforms|Sega Genesis
Description|Sequel to popular arcade game with cooperative gameplay and fantasy setting."
Golden Axe Iii,/roms/golden-axe-iii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEdIVDQuajqIiloPDy2Qp4am-CApJfWwUV4RoPEtvk2BwtmanWDpWYDX6Hyg&s,Category,Emulator,"Action-adventure
Console|Released for Sega Genesis in 1993. Choose between four characters to defeat the evil Damud Hellbringer."
Golden Axe,/roms/golden-axe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJUm66WjQDxgVGh61xkUD678mV-WmKEcUUIPGCIW_cUm3yLzGovhF4ZQImZg&s,Genre,Emulator,Hack and slash action-adventure game set in a fantasy world.
Golden Sun The Lost Age,/roms/golden-sun-the-lost-age.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbRBTSEkrMXAmELN_Lz95Q7i73qppZK7vcef8ZQK1DWWTFiyFg1z56WPuNPH8&s,Category,Emulator,JRPG sequel following Felix's quest to restore elemental lighthouses and save the world.
Golden Sun,/roms/golden-sun.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLAmLwfVKUrac5xc7XFLkj9Q_i8_V3Wja7h195mSBcgIIFFep1sGAxiKgMYw&s,RPG,Emulator,Isaac and friends embark on an adventure to protect the world's elemental lighthouses.
Golgo 13 Top Secret Episode,/roms/golgo-13-top-secret-episode.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW71FsftptUslverDlOSiOUgfiiz0SwGFkN7pW7axyMv0kHD25oQ9jibIpX-E&s,Category,Emulator,"Action Adventure
Developer|VIC Tokai
Publisher|Vic Tokai
Platform|NES
Release Date|1988
Description|Play as Duke Togo in this spy thriller based on the popular manga."
Goof Troop,/roms/goof-troop.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxc-rEMqksGKlHtM8ZE29g9n-KrLICAUa9eDcYZ0iLdH3MUEvuKgP2JCymyA&s,Genre,Emulator,Puzzle-solving adventure set in the Disney universe.
Goonies Ii The,/roms/goonies-ii-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwmDDr-cbMADvceVnAxH2HzaZ7WcD95ddW5mpmMt3okaiCzBSZCnOpSGvlMg&s,Category,Emulator,"Adventure
Developer|Konami
Release Date|1987
Publisher|Konami
Gameplay|Explore caves, rescue missing Goonies, solve puzzles."
Gradius Ii,/roms/gradius-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9cEomMi0UzwMKyaeK-WLkPyi_vlrQ5uwMaZjAg0a3cZLMlZ3zCUcW5m8eAg&s,Category,Emulator,Shoot 'em up. Shooter|Pilot the Vic Viper spaceship to defeat the Bacterian Empire.
Gradius Iii,/roms/gradius-iii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPp3UHoY-89rvjdJ424VRhfVA_LVyldwWLFx9E_Y8MraXfinJAwycEvuT9JJE&s,Category,Emulator,Shoot 'em up. Description|Pilots Vic Viper in fight to save the universe from alien forces.
Gradius,/roms/gradius.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbiS8Y39OX6kXqRpbivO8KjcuxKYcbsJ8CcfUs-gH9ezeoeCejHtwqVduxt6E&s,Category,Emulator,"Description
Genre|Shoot 'em up
Developer|Konami
Release Date|1985
Platforms|Arcade, NES"
Granada,/roms/granada.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVsjHagYW2cwn1rNIbZ4yxSJHGRo_aq6tC0MLaxSL80RMob3UyQv3Vlwk6vXA&s,Category,Emulator,"Description
Genre|Top-down shooter with strategic elements.
Publisher|Wolf Team
Developer|Wolf Team
Release Date|1990
Platforms|Sega Genesis, TurboGrafx-16"
Great Circus Mystery Starring Mickey Minnie The,/roms/great-circus-mystery-starring-mickey-minnie-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsG4Sbqb2c1FpHKUwRfbc58AHfvwRQAgzo7aZNslLFwKOpy0JptDbXQJR4dQ&s,Category,Emulator,"Platformer
Description|Mickey and Minnie go on a circus adventure to rescue their missing friends."
Greatest Heavyweights,/roms/greatest-heavyweights.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaQ9OvC4zxed6ERkXgGmF4ansBmnmprNIjNvM6wl2nSEhnnmGVzO9cHw9lDcc&s,Sports,Emulator,Compete with boxing legends in an arcade-style boxing simulation.
Gremlins 2 The New Batch,/roms/gremlins-2-the-new-batch.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvkkAbN15h5hcFaLU19yUJ0CfrW3xrR2VeANz5dcESWzWCHiSoxW6eClpqn00&s,Category,Emulator,"Description
Platformer|Guide Gizmo through levels to defeat the Gremlins and save New York City."
Gt Advance Championship Racing,/roms/gt-advance-championship-racing.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkHqVsaus_eaC9LV56TQyaqdeZQoRbT2jejDt3ZPh_tzfy51B8x_VfoYdCucc&s,Racing,Emulator,Compete in various modes and unlock cars in this top-down racing game.
Guardian Legend The,/roms/guardian-legend-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmwEB9wdGnenCAW5t_gemW3M1OCHucuMu-LwJrkiJi4PrPAhrfKXNvz71RYg&s,Category,Emulator,"Action-adventure.
Description|Alien planet exploration with shooting elements."
Guerrilla War,/roms/guerrilla-war.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaHElOmdCLjj2nqjnHuUA79Bu0jF-0AmoNS_AMhx2TseJYbZoz4K-CTFT7ziM&s,Category,Emulator,"Action Shooter.
Description|Take down enemy forces in a top-down shooter set in a fictional Caribbean island."
Gun Nac,/roms/gun-nac.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQorl1acs0qTsIwrVJWkIExmy-AitzcvjC2moRvvaBpprCpqzVBJjpXhBLHWQ&s,Category,Emulator,"Description
Genre|Vertical scrolling shooter game
Release Date|April 20, 1991
Developer|Compile
Publisher|Tonkin House"
Gun Smoke,/roms/gun-smoke.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqmD1Lje5bxtwGRwevPbZS5XJ6KL_HiCzT56p6MGDIplHNidDaXzfsLSIjUpI&s,Shooter,Emulator,Western-themed arcade game where players shoot enemies to defeat the villain.
Gunstar Heroes,/roms/gunstar-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz8cjZlnUoM9EykrZXKlB9QDMmtYYDsPXahbgh-Xea2BijLITk2dRPWBra9Q&s,Category,Emulator,"Run-and-gun action game
Developer|Treasure
Publisher|Sega
Release Date|1993
Platforms|Sega Genesis, Game Gear
Players|1-2 co-op
Story|Stop Empire from using powerful gems."
Gunstar Super Heroes,/roms/gunstar-super-heroes.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD6P9Hn1H3740iDFlFT7eFhr7mBTQmk0Hc4T2Z3ARFsAebtUg_YgHB6uzpUKg&s,Category,Emulator,"Description
Genre|Action platformer
Developer|Treasure
Publisher|Sega
Release Date|2005
Platforms|Game Boy Advance"
Gynoug,/roms/gynoug.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYSpYCo6iARp5UWuFwnqToZLGhtX-FFZVzGXQEDd-FIUbHfzioLtHfnDf_Yg&s,Category,Emulator,"Description
Genre|Shoot 'em up game with side-scrolling action.
Platforms|Sega Genesis.
Developer|Masaya Games.
Release Date|Unknown.
Publisher|CRI Middleware."
Gyruss,/roms/gyruss.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6NL7WVkSqeEVfibopnembbA2hlyd5LRuaapZIMfbtMJMwrYz5vE3Ny50GdTA&s,Category,Emulator,"Shooter
Description|Navigate space to reach Earth in this arcade shooter game."
Hagane The Final Conflict,/roms/hagane-the-final-conflict.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhmUTTkyK9lgLvWvrPGC_xfAfYYK1DU2uPRnf0zc2PF-k_SD8luRyuMtX_oCc&s,Category,Emulator,"Action platformer
Developer|CAProduction
Publisher|Hudson Soft
Release Date|1994
Platforms|Super Nintendo Entertainment System
Description|Ninja cyborg battles futuristic enemies in side-scrolling action."
Hammer Lock Wrestling,/roms/hammer-lock-wrestling.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhiJHjXyWLKOzYarMjF95yL8WbFQGakv3LjzW0DzrMv5i9I1CthOfMqDedHa4&s,Genre,Emulator,Wrestling simulation with customizable wrestlers and immersive storylines.
Hammerin Harry,/roms/hammerin-harry.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStpu6BRrN-tyqeSK1BJA0NNOwfyRfTEBMgBEIrLGtEadwD7OI8Lgo_iBRrCQ&s,Category,Emulator,"Action Platformer
Description|Harry defeats enemies with his trusty hammer to save his love, Helen."
Harleys Humongous Adventure,/roms/harleys-humongous-adventure.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0QEMlGGd5uwrD6oK2sDPlnht1NocIpH2JJzfF_wl0HICxAmHBGMyO52aAUA&s,Category,Emulator,"Action Platformer
Description|Harley embarks on a journey through miniaturized worlds to stop an evil scientist."
Harvest Moon Friends Of Mineral Town,/roms/harvest-moon-friends-of-mineral-town.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1G418to10rIaKnMOaKeXJG8BIvw1W6oelp3jQbqPq4TFI8yWfUqtVQYxgow&s,Genre,Emulator,Farming simulation with social interactions and life simulation elements.
Harvest Moon More Friends Of Mineral Town,/roms/harvest-moon-more-friends-of-mineral-town.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFRkde99BP7qGR554lE8s7nFXTKEVjP9ZV9f3dIZcMrxCctCOOS5wBeLZra7I&s,Category,Emulator,"RPG farming simulator. Build a farm, raise animals, and befriend townspeople."
Harvest Moon,/roms/harvest-moon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSl7lyXNZ-OJeT1pEn7BHEz4Gp71hduqgV5ahYqiGuI7oJhZ5jUCyAJz2KzDFA&s,Simulation,Emulator,Farm simulator with tasks like planting crops and raising animals to restore a neglected farm.
Haunting Starring Polterguy,/roms/haunting-starring-polterguy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToOcK2JvF74O-z350xsAHkH7Q3j8EH4m6zjNQ42l4wJk_tIhcBLgTlKLK2i4s&s,Category,Emulator,"Video Game
Genre|Comedy Horror
Platform|Sega Genesis
Release Date|1993
Description|Play as Polterguy haunting a family to seek revenge on the real estate agent."
Heavy Barrel,/roms/heavy-barrel.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR67monpHqzKk4dmtnn9EwpUguLbOyv5MXthRKzHoDCMs8bXIf5ecjhFs21Q0o&s,Action,Emulator,"Top-down arcade shooter, player battles through enemy-filled levels to collect pieces of the heavy barrel weapon."
Herzog Zwei,/roms/herzog-zwei.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyNgYiVZzMubdDejIevoCUvvpzC1-WdMQ0Ekc4-x-9_KqNDWcCx7SZctvYHg&s,Genre,Emulator,"Real-time strategy game with transforming units and base-building.
Developer|Technosoft
Publisher|Sega
Platform|Sega Genesis"
Holy Diver,/roms/holy-diver.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe-Izcv1uXIwBaxO8IjG9iY-B2LjFrP_0Iivyor_mvxGmMjZLgAkZVZAU6Q50&s,Category,Emulator,"Action Platformer
Description|Control a mystical knight to defeat demons and save the world from darkness."
Hudsons Adventure Island Iv,/roms/hudsons-adventure-island-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBRuZaU1aFU6i0BeRl4CHTwd7wqap3sgkdqj968o0X-PjhlhoogP4lhXRWYQ&s,Platformer,Emulator,Hudson explores tropical landscapes in this side-scrolling adventure to rescue Princess Leilani.
Humans The,/roms/humans-the.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPQXTV5DKqjC03sz2nDAKmf5RcS72rq5Ex4493-lmIDVnQ1QpgwKGhuh7qEj4&s,Category,Emulator,Simulation. Humans must survive and evolve to dominate 80 different levels.
Hyperzone,/roms/hyperzone.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7sxLtvpEsfCkolh1IhQc9vF04aIjS_ZdogPkH23BVpZbEnjJbPv2Nn9tT_g&s,Genre,Emulator,Action racing game with futuristic visuals.
Ice Climber,/roms/ice-climber.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiMQqCzzZPp2aZzWBNcpWeH2-n64SUGkRd8MbO6iDXS9wRPuJOGE1fXamaavg&s,Platformer,Emulator,"Climb ice mountains, break blocks and avoid enemies as Popo and Nana in this classic NES game."
Ice Hockey,/roms/ice-hockey.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTd0p340MAdA2TqLvAM-gXRSoXiqysSgVV1esj2BBs5epwfrTXKJzQZ3tbzGA&s,Genre,Emulator,"Sports simulation. Teams of skaters compete in fast-paced matches.
Developer|Nintendo Research & Development 2
Publisher|Nintendo
Platforms|NES
Release Date|1988."
Illusion Of Gaia,/roms/illusion-of-gaia.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpR0B9elzAfsdC_l51v4GX46aZRTC8yW0-jqZ8VRrKqWhK7UbnVGdw4vHtD9M&s,Genre,Emulator,Action RPG. Journey with Will through time and space to save the world.
Indiana Jones Greatest Adventures,/roms/indiana-jones-greatest-adventures.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRchrWattZJ-FMfcuT2LO8PBh0zMq_tmzUnMLrMlY7nb_6yryzkWpEObdU5nQ&s,Category,Emulator,"Action-adventure
Platform|Super Nintendo Entertainment System
Description|Play through iconic Indiana Jones movie scenes and defeat enemies."
Inindo Way Of The Ninja,/roms/inindo-way-of-the-ninja.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHPiZso3OzbGMDRmZIa9YSwQ4mUQ2t0swSop1gaegWxdQrogHmfIBp7aMQKRY&s,Category,Emulator,"Description
Genre|Action RPG blending ninja combat and strategic planning.
Developer|Koei
Release Date|1991
Platforms|NES, PC, PS4
Main Characters|Nameless ninja on quest for revenge.
Plot|Stop warlord Oda Nobunaga's reign of terror in feudal Japan."
Inspector Gadget,/roms/inspector-gadget.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAHtUshSHHRhGwamr3BOe5RxrBPIGID9-YgRHIg_kkZNZHmlYY1o0Sibv8iz8&s,Action-Adventure,Emulator,Inspector Gadget must stop the evil Dr. Claw from taking over the world.
International Superstar Soccer Deluxe,/roms/international-superstar-soccer-deluxe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnCHOvbZFgrip75IcBbCunezmkp2mqgeUEH6v1f1fjilcW_5t8WTlAjt1JLQ&s,Sports,Emulator,Play as multiple international soccer teams in fast-paced matches.
Iridion Ii,/roms/iridion-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyPzwK1kpHCgesGiZCDH7g5HVpr4S32zGLJrVl1l7RmfLKTO6-xX1ZSUe8jKo&s,Category,Emulator,"Shooter
Description|Blast through space enemies in high-speed battles, sequel to Iridion 3D for Game Boy Advance."
Iron Tank The Invasion Of Normandy,/roms/iron-tank-the-invasion-of-normandy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKUQOnrO_99ThlRG2KLfUUjbVjw-uMzpg_XIXGaxzw7l2MPQ6PIzsU1O-vRjc&s,Category,Emulator,"Description
Action|Command a tank through WW2 Europe, defeat enemy forces and complete objectives in top-down shooter."
Ivan Ironman Stewarts Super Off Road,/roms/ivan-ironman-stewarts-super-off-road.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3Yv5mWIWayoOJ015Uiu-l2W5hMgwPzkcoY5mIBzoZCk5tAqYTndGeJ3dmeVU&s,Racing,Emulator,Compete in arcade-style off-road races with Ivan 'Ironman' Stewart.
Jackal,/roms/jackal.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLizljA8bjvt2YkyCt6PWVDVpAhCBQTOyT9R-jBt_6m7yFr9m06efKo9zM&s,Action,Emulator,Drive a jeep and rescue POWs in enemy territory.
Jackie Chans Action Kung Fu,/roms/jackie-chans-action-kung-fu.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt8g1y-wFlZqqu45s1UlWalVx3YsBZcQNqyuLhrl0T6PJNGqGcqGyGED4YCis&s,Category,Emulator,"Action platformer.
Description|Jackie Chan battles through various levels using martial arts skills."
James Pond Underwater Agent,/roms/james-pond-underwater-agent.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSTkDHjc62MPj6eOTL1aUxos_fyvoloON8aeUBvpMpq5HZ__yPb2nvOW3z3g&s,Category,Emulator,"Platformer
Description|James Pond is a secret agent fish who battles villains underwater to save the oceans."
James Pond 3,/roms/james-pond-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcqusY6vyGsCU0YlDmVaukr4lYIKJztIaGvwJOkV39iHu8O3cmnoS6OTMXVA&s,Genre,Emulator,"Action platformer starring James Pond on various missions.
Release Date|1993
Developer|Vectordean
Publisher|Electronic Arts."
James Pond Ii Codename Robocod,/roms/james-pond-ii-codename-robocod.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoIJaoY9NIg9FVB9N5Kg2IaUYUJYRGfjs6QmR3TkZMw990k8R5neNzcv1JHQ&s,Category,Emulator,"Platformer
Description|James Pond combines underwater and land levels to rescue Santa from the evil Dr. Maybe."
